u_id,c_ref,qty,ts,loc
U_0005692,CON_002682,0.25,2024-05-27 02:03:59,ES
U_0005693,CON_002788,11.46,2024-05-16 05:26:00,FR
U_0005694,CON_004820,22.24,2024-06-09 00:17:23,ES
U_0005695,CON_002140,3.94,2024-09-24 01:28:38,DE
U_0005696,CON_002569,2.21,2024-10-10 16:33:51,DE
U_0005697,CON_005406,2.05,2024-06-29 07:45:21,FR
U_0005698,CON_000404,5.41,2024-08-28 08:09:34,DE
U_0005699,CON_000907,1.5,2024-10-05 08:48:40,ES
U_0005700,CON_001017,8.94,2024-02-06 17:34:57,FR
U_0005701,CON_005028,3.68,2024-12-07 21:28:56,??
U_0005702,CON_001105,3.12,2024-10-22 21:25:18,US
U_0005703,CON_004908,4.95,2024-06-14 07:14:11,??
U_0005704,CON_001480,6.26,2024-06-21 16:41:29,US
U_0005705,CON_000480,1.22,2024-11-22 10:59:57,UK
U_0005706,CON_003914,9.84,2024-01-28 20:38:35,ES
U_0005707,CON_002960,17.16,2024-12-13 00:29:18,UK
U_0005708,CON_002019,2.61,2024-02-25 06:44:27,US
U_0005709,CON_003126,1.59,2024-06-29 04:01:08,DE
U_0005710,CON_000365,11.43,2024-11-13 12:11:20,FR
U_0005711,CON_002878,1.62,2024-11-09 15:52:10,US
U_0005712,CON_000929,0.34,2024-12-11 18:07:47,UK
U_0005713,CON_000577,7.72,2024-08-27 09:41:48,DE
U_0005714,CON_003887,2.19,2024-04-30 16:01:17,FR
U_0005715,CON_000644,1.51,2024-11-08 04:54:56,??
U_0005716,CON_003461,31.96,2024-04-15 06:25:54,DE
U_0005717,CON_000507,2.76,2024-09-30 20:04:18,US
U_0005718,CON_001861,18.7,2024-01-08 08:27:08,DE
U_0005719,CON_004883,1.57,2024-02-07 15:21:57,DE
U_0005720,CON_004406,13.67,2024-03-29 15:43:45,UK
U_0005721,CON_004549,5.58,2024-01-09 10:35:39,DE
U_0005722,CON_003235,0.65,2024-05-15 05:02:44,FR
U_0005723,CON_001697,10.58,2024-08-11 21:35:09,US
U_0005724,CON_003451,17.81,2024-06-23 23:20:21,ES
U_0005725,CON_002576,1.42,2024-02-20 17:17:03,DE
U_0005726,CON_002037,10.35,2024-05-04 17:34:22,??
U_0005727,CON_003366,4.71,2024-11-05 20:16:09,US
U_0005728,CON_005306,11.22,2024-03-19 12:05:40,DE
U_0005729,CON_001031,10.01,2024-04-06 08:11:26,DE
U_0005730,CON_000820,0.22,2024-09-08 21:34:20,??
U_0005731,CON_004217,1.58,2024-10-17 04:29:57,UK
U_0005732,CON_004746,5.09,2024-03-05 02:38:14,US
U_0005733,CON_002130,21.7,2024-04-30 04:42:45,FR
U_0005734,CON_002685,3.35,2024-10-26 22:26:13,ES
U_0005735,CON_003051,7.93,2024-09-01 17:12:18,DE
U_0005736,CON_004912,0.1,2024-08-14 12:48:51,US
U_0005737,CON_000458,9.93,2024-06-25 13:16:37,US
U_0005738,CON_003105,7.39,2024-11-08 22:51:19,DE
U_0005739,CON_003978,10.05,2024-01-17 21:31:52,ES
U_0005740,CON_000063,18.8,2024-06-26 22:27:05,DE
U_0005741,CON_000403,1.27,2024-09-16 06:54:57,ES
U_0005742,CON_000203,2.43,2024-03-17 18:04:29,US
U_0005743,CON_004868,43.75,2024-01-07 08:21:05,DE
U_0005744,CON_005375,1.36,2024-06-02 19:21:06,US
U_0005745,CON_005336,10.2,2024-08-03 23:40:04,DE
U_0005746,CON_004690,10.33,2024-06-14 04:22:06,DE
U_0005747,CON_002467,9.19,2024-12-02 13:33:50,FR
U_0005748,CON_001114,2.06,2024-07-31 20:35:51,UK
U_0005749,CON_002448,1.94,2024-07-16 21:32:47,DE
U_0005750,CON_004345,8.78,2024-07-02 13:05:20,??
U_0005751,CON_004755,1.65,2024-08-02 00:35:48,DE
U_0005752,CON_002050,8.67,2024-11-22 04:10:25,US
U_0005753,CON_001466,5.43,2024-06-18 16:25:19,ES
U_0005754,CON_000385,3.91,2024-11-17 08:28:45,US
U_0005755,CON_002403,2.86,2024-02-14 23:36:59,??
U_0005756,CON_003083,23.59,2024-08-11 01:27:14,UK
U_0005757,CON_003073,5.68,2024-03-12 01:02:09,DE
U_0005758,CON_002245,6.59,2024-12-27 18:03:50,US
U_0005759,CON_004561,23.85,2024-11-16 13:15:01,??
U_0005760,CON_005025,8.49,2024-01-24 14:07:25,ES
U_0005761,CON_003563,25.33,2024-10-03 09:00:02,UK
U_0005762,CON_003534,0.9,2024-09-18 01:24:23,UK
U_0005763,CON_004076,15.0,2024-12-11 09:57:57,DE
U_0005764,CON_003363,3.27,2024-02-23 00:01:57,UK
U_0005765,CON_000410,13.31,2024-11-14 03:48:26,ES
U_0005766,CON_002678,15.48,2024-09-26 18:20:52,US
U_0005767,CON_003571,2.53,2024-02-24 18:00:55,UK
U_0005768,CON_002148,4.21,2024-07-29 22:11:45,??
U_0005769,CON_001326,10.36,2024-09-29 11:30:42,FR
U_0005770,CON_000118,0.83,2024-05-13 20:13:41,US
U_0005771,CON_002546,11.27,2024-04-22 04:52:19,ES
U_0005772,CON_002579,0.94,2024-01-18 12:22:10,ES
U_0005773,CON_003471,19.67,2024-04-14 02:54:39,DE
U_0005774,CON_002984,2.59,2024-01-06 10:24:42,??
U_0005775,CON_004015,6.86,2024-02-24 23:06:18,UK
U_0005776,CON_003630,1.0,2024-06-05 15:34:49,DE
U_0005777,CON_002785,2.51,2024-10-18 09:01:39,UK
U_0005778,CON_004404,4.14,2024-02-05 20:32:06,??
U_0005779,CON_000240,5.34,2024-06-15 10:31:28,??
U_0005780,CON_004680,0.0,2024-12-01 13:05:14,US
U_0005781,CON_003692,17.56,2024-05-31 12:40:00,DE
U_0005782,CON_002528,0.06,2024-11-01 02:35:50,DE
U_0005783,CON_002613,11.89,2024-07-20 21:34:16,DE
U_0005784,CON_001809,5.09,2024-09-11 23:47:33,DE
U_0005785,CON_001576,5.94,2024-04-09 07:04:41,FR
U_0005786,CON_004149,1.87,2024-05-04 03:45:39,FR
U_0005787,CON_004986,7.48,2024-09-23 10:01:51,??
U_0005788,CON_000237,6.16,2024-01-24 14:05:23,DE
U_0005789,CON_003483,1.44,2024-02-08 22:39:24,UK
U_0005790,CON_001072,2.18,2024-05-03 23:46:18,DE
U_0005791,CON_001987,0.55,2024-11-05 09:34:17,FR
U_0005792,CON_003028,0.55,2024-06-16 16:36:17,FR
U_0005793,CON_002115,0.11,2024-10-17 16:15:57,DE
U_0005794,CON_003314,1.99,2024-09-10 09:31:56,DE
U_0005795,CON_003124,9.11,2024-02-20 11:41:06,UK
U_0005796,CON_001072,3.04,2024-03-05 10:53:21,??
U_0005797,CON_005190,3.36,2024-05-12 23:53:36,??
U_0005798,CON_001510,1.13,2024-11-05 15:24:45,??
U_0005799,CON_003431,6.85,2024-07-28 23:39:01,FR
U_0005800,CON_002757,3.35,2024-04-11 17:04:18,DE
U_0005801,CON_002370,9.02,2024-07-20 07:28:27,ES
U_0005802,CON_000444,10.82,2024-02-14 16:06:38,DE
U_0005803,CON_000889,7.03,2024-08-29 21:56:44,FR
U_0005804,CON_003249,2.58,2024-10-20 18:03:57,ES
U_0005805,CON_005183,5.68,2024-01-07 22:34:39,ES
U_0005806,CON_002737,2.32,2024-06-07 05:54:55,ES
U_0005807,CON_004946,18.66,2024-01-06 02:31:38,UK
U_0005808,CON_004983,11.63,2024-04-22 18:53:24,DE
U_0005809,CON_002843,5.43,2024-05-09 01:30:43,??
U_0005810,CON_001876,26.92,2024-11-17 19:31:01,ES
U_0005811,CON_000440,6.33,2024-09-07 10:44:56,UK
U_0005812,CON_000076,3.19,2024-10-17 15:55:44,FR
U_0005813,CON_003486,0.8,2024-08-24 20:10:43,ES
U_0005814,CON_001313,6.28,2024-07-30 01:03:46,??
U_0005815,CON_001530,15.75,2024-03-13 04:04:32,DE
U_0005816,CON_000971,16.12,2024-10-01 08:50:46,ES
U_0005817,CON_001433,7.42,2024-06-19 10:35:40,FR
U_0005818,CON_001247,4.0,2024-08-01 07:44:33,FR
U_0005819,CON_002410,8.41,2024-01-26 05:40:30,ES
U_0005820,CON_001484,11.49,2024-04-19 23:38:00,DE
U_0005821,CON_003703,4.24,2024-12-15 15:34:38,UK
U_0005822,CON_003508,5.17,2024-07-02 23:48:04,ES
U_0005823,CON_003919,9.13,2024-01-14 19:45:27,FR
U_0005824,CON_005380,16.74,2024-05-12 15:01:45,UK
U_0005825,CON_003883,12.52,2024-09-14 18:31:24,DE
U_0005826,CON_002545,0.18,2024-10-15 07:12:03,ES
U_0005827,CON_003287,1.06,2024-06-17 17:55:50,FR
U_0005828,CON_001101,15.33,2024-04-26 22:35:19,UK
U_0005829,CON_002589,14.36,2024-08-25 21:36:13,US
U_0005830,CON_005024,3.94,2024-10-28 07:17:58,UK
U_0005831,CON_000552,7.02,2024-06-28 01:11:13,FR
U_0005832,CON_003197,18.9,2024-09-20 00:00:56,FR
U_0005833,CON_000228,19.4,2024-02-07 07:36:53,US
U_0005834,CON_000850,12.23,2024-11-23 13:15:06,US
U_0005835,CON_000648,1.88,2024-07-06 20:45:44,??
U_0005836,CON_001449,10.48,2024-02-26 12:56:04,??
U_0005837,CON_002302,0.85,2024-08-13 21:13:35,US
U_0005838,CON_000819,17.95,2024-02-18 02:24:01,DE
U_0005839,CON_000757,1.29,2024-03-07 02:52:32,FR
U_0005840,CON_003052,8.69,2024-06-04 10:14:24,ES
U_0005841,CON_004124,7.54,2024-08-06 19:12:50,DE
U_0005842,CON_002058,12.0,2024-07-18 07:37:53,FR
U_0005843,CON_004370,6.42,2024-02-06 23:33:50,UK
U_0005844,CON_004236,0.49,2024-05-01 19:07:13,US
U_0005845,CON_005239,9.79,2024-11-15 20:23:02,UK
U_0005846,CON_003181,3.87,2024-04-04 16:37:33,??
U_0005847,CON_000492,3.09,2024-03-27 12:48:05,ES
U_0005848,CON_000051,38.31,2024-04-15 02:20:34,DE
U_0005849,CON_004398,7.14,2024-05-19 13:16:20,UK
U_0005850,CON_000123,9.92,2024-03-28 12:08:59,ES
U_0005851,CON_000888,5.98,2024-03-15 12:54:03,UK
U_0005852,CON_003888,11.76,2024-07-30 10:27:53,??
U_0005853,CON_004824,11.16,2024-04-25 15:16:48,FR
U_0005854,CON_004230,8.56,2024-11-13 17:43:30,??
U_0005855,CON_003245,48.75,2024-03-21 22:16:03,UK
U_0005856,CON_003942,4.93,2024-01-09 02:57:45,??
U_0005857,CON_004052,9.8,2024-08-25 11:11:55,US
U_0005858,CON_004578,12.79,2024-09-04 07:52:03,US
U_0005859,CON_001048,3.77,2024-02-23 17:12:43,FR
U_0005860,CON_001605,4.89,2024-06-11 03:20:55,??
U_0005861,CON_000649,27.83,2024-08-21 13:04:48,DE
U_0005862,CON_001417,0.26,2024-06-25 04:50:14,US
U_0005863,CON_004734,3.27,2024-07-15 03:41:41,UK
U_0005864,CON_004879,5.33,2024-07-17 00:26:58,US
U_0005865,CON_002936,0.01,2024-09-10 03:09:25,??
U_0005866,CON_003638,18.35,2024-03-17 14:13:22,FR
U_0005867,CON_000112,2.7,2024-03-22 07:22:10,??
U_0005868,CON_002239,2.38,2024-02-15 18:43:57,??
U_0005869,CON_003655,13.73,2024-01-20 13:39:09,DE
U_0005870,CON_001106,2.61,2024-10-03 13:57:43,??
U_0005871,CON_003347,8.57,2024-03-09 11:14:43,??
U_0005872,CON_002156,13.79,2024-12-19 06:10:54,FR
U_0005873,CON_001345,12.58,2024-10-25 13:15:56,UK
U_0005874,CON_005232,12.18,2024-01-20 09:34:02,US
U_0005875,CON_003482,0.74,2024-07-14 11:51:23,UK
U_0005876,CON_000624,0.67,2024-05-12 08:54:26,US
U_0005877,CON_001207,2.93,2024-09-24 00:48:23,US
U_0005878,CON_000909,0.29,2024-02-29 07:45:06,ES
U_0005879,CON_001349,5.55,2024-01-17 19:27:52,??
U_0005880,CON_000439,4.02,2024-09-06 14:03:57,FR
U_0005881,CON_001671,6.51,2024-05-21 01:30:52,ES
U_0005882,CON_004332,2.84,2024-06-04 09:09:49,??
U_0005883,CON_002059,5.32,2024-04-10 11:56:52,UK
U_0005884,CON_001875,3.26,2024-05-11 06:35:31,UK
U_0005885,CON_003922,1.74,2024-08-26 14:15:44,DE
U_0005886,CON_002803,8.38,2024-07-22 08:15:29,??
U_0005887,CON_001868,8.95,2024-01-04 18:54:00,US
U_0005888,CON_003524,14.14,2024-03-14 10:41:12,ES
U_0005889,CON_002833,16.62,2024-04-10 06:47:00,DE
U_0005890,CON_004823,9.75,2024-04-09 04:59:41,ES
U_0005891,CON_003162,9.31,2024-01-21 02:48:01,UK
U_0005892,CON_004361,0.47,2024-05-12 07:30:40,DE
U_0005893,CON_000394,0.93,2024-07-27 14:15:20,FR
U_0005894,CON_003779,13.39,2024-11-09 15:58:09,DE
U_0005895,CON_004540,2.12,2024-05-19 02:16:07,US
U_0005896,CON_002871,3.52,2024-06-18 18:12:18,UK
U_0005897,CON_005207,1.26,2024-05-18 10:25:42,FR
U_0005898,CON_001383,1.74,2024-10-12 03:30:13,UK
U_0005899,CON_003019,11.95,2024-08-27 06:31:48,US
U_0005900,CON_002169,2.43,2024-11-12 05:34:50,UK
U_0005901,CON_004212,4.77,2024-05-21 14:18:05,??
U_0005902,CON_001433,1.32,2024-01-31 16:05:33,FR
U_0005903,CON_002538,9.06,2024-08-14 18:36:54,DE
U_0005904,CON_001048,10.42,2024-11-12 15:50:57,DE
U_0005905,CON_001011,3.59,2024-07-01 20:17:35,??
U_0005906,CON_004567,12.29,2024-10-17 01:30:47,DE
U_0005907,CON_001906,2.19,2024-04-09 20:00:22,FR
U_0005908,CON_004125,9.42,2024-09-28 10:08:05,??
U_0005909,CON_002657,10.47,2024-04-04 15:24:27,DE
U_0005910,CON_002075,27.7,2024-10-28 11:15:28,ES
U_0005911,CON_002966,2.12,2024-08-23 05:36:49,??
U_0005912,CON_002199,0.79,2024-10-26 05:56:31,ES
U_0005913,CON_000387,2.44,2024-05-14 05:57:53,DE
U_0005914,CON_000258,1.05,2024-01-14 11:45:16,??
U_0005915,CON_003517,1.49,2024-04-07 12:21:05,US
U_0005916,CON_002085,3.25,2024-12-06 01:13:06,FR
U_0005917,CON_002503,4.28,2024-04-25 05:02:53,??
U_0005918,CON_005348,18.72,2024-10-19 04:24:00,US
U_0005919,CON_003010,1.74,2024-10-01 20:25:11,??
U_0005920,CON_002337,28.54,2024-09-16 14:41:50,UK
U_0005921,CON_005343,13.29,2024-09-04 04:11:05,??
U_0005922,CON_003828,17.06,2024-09-14 22:15:16,US
U_0005923,CON_002774,21.21,2024-04-26 19:34:21,US
U_0005924,CON_001194,11.19,2024-12-02 15:39:44,US
U_0005925,CON_001613,12.44,2024-12-04 01:01:35,DE
U_0005926,CON_000629,4.61,2024-09-30 15:09:27,UK
U_0005927,CON_000913,5.71,2024-09-28 18:07:49,UK
U_0005928,CON_001147,21.56,2024-08-06 18:18:41,DE
U_0005929,CON_001586,3.8,2024-10-11 06:42:24,ES
U_0005930,CON_001263,0.34,2024-12-10 18:39:39,ES
U_0005931,CON_003666,11.51,2024-11-04 13:27:34,UK
U_0005932,CON_002339,6.81,2024-02-24 09:56:42,??
U_0005933,CON_004402,13.49,2024-10-20 04:29:49,??
U_0005934,CON_005037,0.63,2024-09-23 12:42:49,FR
U_0005935,CON_004025,7.77,2024-01-07 19:03:19,DE
U_0005936,CON_005086,2.28,2024-08-18 06:45:19,US
U_0005937,CON_000696,18.69,2024-05-24 11:34:23,FR
U_0005938,CON_003693,0.93,2024-04-18 17:58:31,ES
U_0005939,CON_003592,14.82,2024-05-04 08:15:09,UK
U_0005940,CON_003262,0.74,2024-05-21 20:28:53,ES
U_0005941,CON_001690,0.2,2024-04-15 00:05:15,UK
U_0005942,CON_001990,2.14,2024-08-22 00:33:11,DE
U_0005943,CON_005444,3.24,2024-02-03 17:37:38,??
U_0005944,CON_002405,7.88,2024-03-11 21:44:30,UK
U_0005945,CON_005285,1.13,2024-10-19 23:44:20,FR
U_0005946,CON_005256,4.6,2024-07-23 09:29:56,FR
U_0005947,CON_001363,1.83,2024-03-22 20:23:44,FR
U_0005948,CON_004009,15.46,2024-01-29 02:25:25,FR
U_0005949,CON_001391,0.37,2024-11-20 04:04:51,US
U_0005950,CON_000252,3.52,2024-02-08 00:29:06,ES
U_0005951,CON_001570,7.98,2024-11-09 02:18:28,DE
U_0005952,CON_004548,19.54,2024-06-24 19:42:48,DE
U_0005953,CON_004415,16.2,2024-12-11 04:01:44,DE
U_0005954,CON_003109,18.05,2024-09-27 15:12:51,ES
U_0005955,CON_001391,0.52,2024-08-09 11:49:23,UK
U_0005956,CON_000597,14.71,2024-11-27 10:21:31,DE
U_0005957,CON_003890,12.11,2024-04-20 15:23:55,DE
U_0005958,CON_002897,18.62,2024-12-26 19:38:41,??
U_0005959,CON_000104,2.99,2024-12-12 00:54:30,US
U_0005960,CON_005367,19.42,2024-08-14 16:11:33,??
U_0005961,CON_004448,4.12,2024-04-24 03:32:02,DE
U_0005962,CON_000498,8.04,2024-12-16 22:58:57,DE
U_0005963,CON_000552,4.42,2024-04-14 19:29:58,UK
U_0005964,CON_004971,4.46,2024-12-19 03:02:32,DE
U_0005965,CON_003171,6.33,2024-02-21 00:29:02,DE
U_0005966,CON_002023,3.52,2024-03-12 08:37:04,ES
U_0005967,CON_000342,12.59,2024-11-22 02:13:14,US
U_0005968,CON_002089,8.03,2024-07-18 11:39:23,ES
U_0005969,CON_002695,9.36,2024-04-01 21:11:38,DE
U_0005970,CON_005205,2.1,2024-02-24 14:56:53,US
U_0005971,CON_001593,27.94,2024-08-30 08:28:13,??
U_0005972,CON_000272,8.63,2024-09-03 20:27:55,UK
U_0005973,CON_003168,1.76,2024-08-10 15:37:07,ES
U_0005974,CON_004988,11.11,2024-05-10 02:55:58,UK
U_0005975,CON_001881,1.53,2024-09-16 02:44:55,DE
U_0005976,CON_002663,0.52,2024-07-13 13:03:47,DE
U_0005977,CON_004468,6.0,2024-12-11 17:00:25,US
U_0005978,CON_004121,6.45,2024-06-27 06:38:30,??
U_0005979,CON_001187,1.68,2024-12-05 02:44:10,UK
U_0005980,CON_002186,3.43,2024-04-24 22:03:38,DE
U_0005981,CON_005113,23.32,2024-03-01 07:21:21,UK
U_0005982,CON_001880,2.68,2024-06-19 05:18:04,UK
U_0005983,CON_002712,1.35,2024-12-18 06:01:18,US
U_0005984,CON_001881,39.21,2024-12-15 15:52:52,US
U_0005985,CON_002504,2.88,2024-12-11 16:41:49,DE
U_0005986,CON_000097,9.12,2024-08-20 21:15:24,DE
U_0005987,CON_000293,2.11,2024-11-16 16:48:33,UK
U_0005988,CON_005197,6.39,2024-12-20 20:34:49,??
U_0005989,CON_000851,3.91,2024-06-08 08:35:21,ES
U_0005990,CON_004217,26.07,2024-10-14 22:33:24,DE
U_0005991,CON_000567,4.54,2024-03-26 06:21:47,UK
U_0005992,CON_003247,7.02,2024-01-02 08:44:10,??
U_0005993,CON_003609,23.17,2024-11-26 22:40:06,UK
U_0005994,CON_003885,36.25,2024-04-18 01:26:05,FR
U_0005995,CON_004139,0.86,2024-08-26 21:24:15,??
U_0005996,CON_002348,14.38,2024-11-29 05:11:39,FR
U_0005997,CON_004213,3.85,2024-05-04 13:48:24,??
U_0005998,CON_000549,7.23,2024-11-15 20:18:11,ES
U_0005999,CON_003482,3.76,2024-09-08 03:32:44,US
U_0006000,CON_002830,4.1,2024-05-12 11:05:59,ES
U_0006001,CON_001412,1.38,2024-01-10 00:38:08,ES
U_0006002,CON_002285,6.8,2024-08-08 10:11:40,DE
U_0006003,CON_002082,6.33,2024-11-03 05:02:55,UK
U_0006004,CON_002084,1.68,2024-12-03 22:47:05,??
U_0006005,CON_005489,6.24,2024-04-28 03:10:33,ES
U_0006006,CON_002945,28.93,2024-06-20 10:48:46,??
U_0006007,CON_002144,10.03,2024-07-25 09:34:00,US
U_0006008,CON_002146,5.25,2024-09-10 07:29:12,UK
U_0006009,CON_003503,19.82,2024-09-18 17:55:00,??
U_0006010,CON_000439,6.85,2024-05-27 12:20:09,DE
U_0006011,CON_004356,1.16,2024-10-02 19:10:26,FR
U_0006012,CON_001723,6.34,2024-04-20 16:56:18,ES
U_0006013,CON_004384,1.6,2024-01-27 01:52:35,??
U_0006014,CON_002963,11.67,2024-12-08 09:01:24,UK
U_0006015,CON_000541,27.33,2024-06-17 15:41:16,FR
U_0006016,CON_003893,3.58,2024-03-17 14:22:42,??
U_0006017,CON_004938,4.57,2024-07-31 04:10:44,DE
U_0006018,CON_005076,4.38,2024-08-02 18:38:13,US
U_0006019,CON_001782,2.69,2024-11-19 01:33:47,??
U_0006020,CON_003690,12.65,2024-03-06 10:19:55,DE
U_0006021,CON_004526,7.69,2024-07-15 14:30:47,US
U_0006022,CON_000878,0.53,2024-09-17 07:53:39,US
U_0006023,CON_000128,14.6,2024-12-22 13:29:36,US
U_0006024,CON_005258,1.66,2024-01-25 15:48:23,DE
U_0006025,CON_005333,30.96,2024-01-06 04:51:00,ES
U_0006026,CON_005485,3.78,2024-10-07 01:10:35,FR
U_0006027,CON_002626,7.67,2024-05-10 15:42:46,UK
U_0006028,CON_001974,0.65,2024-10-06 13:17:50,ES
U_0006029,CON_005273,3.38,2024-11-20 21:14:33,ES
U_0006030,CON_004881,12.97,2024-08-06 22:00:01,UK
U_0006031,CON_001011,5.19,2024-10-21 18:26:28,UK
U_0006032,CON_001205,18.8,2024-03-03 10:50:45,FR
U_0006033,CON_004397,6.85,2024-05-15 01:10:11,??
U_0006034,CON_003740,21.11,2024-02-09 17:25:02,ES
U_0006035,CON_004116,32.41,2024-03-04 18:00:41,FR
U_0006036,CON_004199,4.84,2024-02-10 15:54:37,ES
U_0006037,CON_005416,6.66,2024-02-16 16:35:07,??
U_0006038,CON_002093,14.41,2024-12-04 06:41:52,??
U_0006039,CON_004415,2.0,2024-12-19 08:58:21,UK
U_0006040,CON_003163,15.82,2024-07-14 17:07:27,US
U_0006041,CON_005097,7.17,2024-08-17 13:10:59,FR
U_0006042,CON_004653,10.34,2024-10-09 15:59:21,FR
U_0006043,CON_004746,0.67,2024-12-06 00:11:53,US
U_0006044,CON_003487,11.63,2024-04-19 15:36:16,??
U_0006045,CON_004804,2.98,2024-05-28 00:30:26,ES
U_0006046,CON_004323,13.09,2024-03-02 20:11:43,US
U_0006047,CON_004215,5.69,2024-04-05 00:07:39,??
U_0006048,CON_001270,2.57,2024-02-10 21:23:32,US
U_0006049,CON_004906,24.42,2024-02-02 10:27:51,DE
U_0006050,CON_000500,11.59,2024-06-17 13:47:19,ES
U_0006051,CON_002508,33.97,2024-12-12 18:42:13,US
U_0006052,CON_002577,3.63,2024-05-26 00:36:12,??
U_0006053,CON_003943,8.38,2024-05-23 09:07:08,??
U_0006054,CON_004742,7.57,2024-11-17 20:55:47,US
U_0006055,CON_001089,9.31,2024-12-14 17:10:16,DE
U_0006056,CON_003927,0.31,2024-11-21 12:36:53,DE
U_0006057,CON_000858,2.76,2024-05-23 05:50:49,DE
U_0006058,CON_002247,19.2,2024-05-31 12:52:18,UK
U_0006059,CON_003682,4.41,2024-03-27 12:15:01,FR
U_0006060,CON_001127,25.88,2024-12-12 00:24:25,DE
U_0006061,CON_002080,1.92,2024-09-01 05:56:01,ES
U_0006062,CON_003088,47.69,2024-06-14 10:28:37,UK
U_0006063,CON_001906,9.57,2024-12-03 00:43:48,FR
U_0006064,CON_000299,11.98,2024-03-27 10:39:42,UK
U_0006065,CON_000734,4.04,2024-01-01 04:16:05,DE
U_0006066,CON_004901,19.0,2024-01-19 18:46:23,US
U_0006067,CON_004428,6.31,2024-12-29 01:27:45,US
U_0006068,CON_003124,9.14,2024-09-21 01:41:55,??
U_0006069,CON_002070,0.8,2024-04-24 17:23:30,UK
U_0006070,CON_001434,7.99,2024-11-14 15:15:00,FR
U_0006071,CON_002194,16.9,2024-09-20 18:34:45,FR
U_0006072,CON_001083,1.57,2024-11-11 13:20:13,ES
U_0006073,CON_001669,10.71,2024-03-16 02:13:03,DE
U_0006074,CON_004561,0.21,2024-03-19 15:31:31,US
U_0006075,CON_005315,20.85,2024-05-04 04:14:50,FR
U_0006076,CON_001855,32.56,2024-08-13 14:57:09,ES
U_0006077,CON_004853,3.5,2024-11-27 05:45:14,UK
U_0006078,CON_003683,0.91,2024-12-04 18:53:11,??
U_0006079,CON_001334,8.6,2024-01-16 17:49:39,ES
U_0006080,CON_004272,0.24,2024-01-31 14:50:17,US
U_0006081,CON_001929,5.27,2024-05-15 07:23:38,??
U_0006082,CON_001952,2.54,2024-06-02 23:02:11,DE
U_0006083,CON_004654,5.13,2024-11-15 05:30:48,??
U_0006084,CON_000846,0.15,2024-04-24 16:34:30,ES
U_0006085,CON_001237,0.42,2024-01-05 22:22:28,UK
U_0006086,CON_000924,0.13,2024-06-27 01:04:12,ES
U_0006087,CON_005293,7.72,2024-09-15 18:24:32,UK
U_0006088,CON_005403,6.57,2024-12-13 19:28:37,ES
U_0006089,CON_004504,2.12,2024-09-01 11:57:44,US
U_0006090,CON_004096,8.32,2024-05-21 19:29:28,FR
U_0006091,CON_000247,17.25,2024-11-21 01:28:58,DE
U_0006092,CON_003211,2.6,2024-10-20 21:29:15,UK
U_0006093,CON_001288,14.27,2024-05-07 23:19:02,US
U_0006094,CON_004642,8.69,2024-10-05 22:23:13,UK
U_0006095,CON_001722,0.28,2024-06-05 15:16:37,FR
U_0006096,CON_001413,3.76,2024-08-08 04:20:18,UK
U_0006097,CON_004236,5.67,2024-04-20 23:03:10,FR
U_0006098,CON_004217,10.53,2024-11-25 20:17:25,FR
U_0006099,CON_000405,2.71,2024-02-05 15:18:20,UK
U_0006100,CON_004736,32.47,2024-04-12 18:35:43,US
U_0006101,CON_004564,9.23,2024-12-27 20:11:50,ES
U_0006102,CON_001738,3.73,2024-05-31 10:07:31,??
U_0006103,CON_001375,0.82,2024-10-09 16:28:00,??
U_0006104,CON_001194,1.6,2024-12-19 01:49:56,US
U_0006105,CON_000993,5.35,2024-06-21 01:23:54,??
U_0006106,CON_000367,5.46,2024-03-22 19:26:48,US
U_0006107,CON_000959,11.68,2024-05-12 02:56:45,US
U_0006108,CON_000123,10.36,2024-08-28 09:45:37,UK
U_0006109,CON_001517,1.8,2024-02-26 12:33:15,??
U_0006110,CON_001885,7.23,2024-09-25 00:32:48,ES
U_0006111,CON_001440,0.17,2024-07-14 21:42:39,ES
U_0006112,CON_000018,4.07,2024-03-16 19:08:19,FR
U_0006113,CON_000134,11.55,2024-10-07 08:36:01,ES
U_0006114,CON_000517,4.08,2024-09-20 20:55:16,US
U_0006115,CON_004277,14.44,2024-11-19 21:40:55,UK
U_0006116,CON_003162,29.89,2024-08-27 01:33:33,ES
U_0006117,CON_003780,7.48,2024-05-28 18:42:10,FR
U_0006118,CON_003556,1.25,2024-11-11 08:13:51,ES
U_0006119,CON_003109,3.82,2024-02-27 17:38:12,UK
U_0006120,CON_000939,0.08,2024-05-23 03:06:37,US
U_0006121,CON_000372,7.39,2024-10-20 01:47:24,ES
U_0006122,CON_000245,13.79,2024-07-03 07:15:56,UK
U_0006123,CON_004161,7.95,2024-12-03 22:04:48,FR
U_0006124,CON_005173,12.34,2024-06-26 13:34:29,US
U_0006125,CON_004890,12.87,2024-04-11 18:28:39,??
U_0006126,CON_004573,15.23,2024-09-28 21:28:24,FR
U_0006127,CON_003940,2.48,2024-02-09 09:40:24,DE
U_0006128,CON_003165,16.4,2024-09-12 01:07:01,??
U_0006129,CON_000997,8.49,2024-06-01 15:17:24,FR
U_0006130,CON_000092,2.74,2024-02-17 14:15:38,FR
U_0006131,CON_004488,34.93,2024-11-09 13:06:17,ES
U_0006132,CON_000685,24.0,2024-11-14 03:43:18,ES
