con_id,cli_ref,p_type,val_mo,st,dt_start
CON_001961,C_01372,M1,105.87,1,2023-03-26
CON_001962,C_02262,M1,58.87,-1,2022-01-14
CON_001963,C_04790,M1,93.78,1,2021-12-24
CON_001964,C_00981,F2,72.54,0,2020-07-01
CON_001965,C_03243,M1,55.1,1,2020-05-25
CON_001966,C_01992,M2,100.04,1,2021-01-01
CON_001967,C_00074,F2,76.37,1,2022-08-01
CON_001968,C_00345,M1,56.01,0,2021-06-12
CON_001969,C_04761,M2,26.51,1,2022-08-27
CON_001970,C_03894,M2,109.02,1,2021-06-08
CON_001971,C_04885,F1,18.72,0,2022-06-24
CON_001972,C_01270,M2,105.63,1,2020-10-14
CON_001973,C_03043,M2,52.8,-1,2020-09-10
CON_001974,C_00734,F1,82.13,0,2023-03-10
CON_001975,C_02038,F1,111.83,1,2022-09-26
CON_001976,C_01292,F2,30.93,0,2020-03-22
CON_001977,C_04096,M2,74.53,1,2022-01-14
CON_001978,C_00749,F2,95.27,1,2021-08-10
CON_001979,C_02773,F2,94.55,1,2022-04-01
CON_001980,C_00492,M1,70.19,1,2022-04-17
CON_001981,C_00490,F2,80.6,1,2020-09-21
CON_001982,C_02913,F2,94.54,1,2022-06-21
CON_001983,C_01261,F2,103.31,1,2022-01-21
CON_001984,C_04394,F2,94.99,1,2022-11-15
CON_001985,C_00880,F1,52.17,1,2021-10-04
CON_001986,C_01031,M2,119.66,1,2022-02-04
CON_001987,C_03997,M1,60.62,0,2020-06-19
CON_001988,C_01907,F1,17.57,1,2022-04-26
CON_001989,C_02595,M1,53.07,1,2022-11-02
CON_001990,C_04575,M1,28.42,1,2022-07-10
CON_001991,C_02846,F1,27.75,1,2021-06-22
CON_001992,C_03594,F2,44.56,1,2020-03-28
CON_001993,C_01581,F1,20.6,1,2020-04-26
CON_001994,C_00175,M1,87.29,1,2021-05-16
CON_001995,C_03095,M1,22.77,1,2023-02-22
CON_001996,C_02935,F2,36.35,1,2020-01-17
CON_001997,C_01104,F1,24.75,1,2020-11-12
CON_001998,C_02054,M2,21.63,0,2020-08-03
CON_001999,C_00324,M1,43.11,1,2021-08-18
CON_002000,C_03976,F1,75.05,1,2022-02-08
CON_002001,C_03585,F2,116.29,1,2020-11-20
CON_002002,C_04580,F2,106.93,1,2023-03-13
CON_002003,C_02415,M2,106.97,-1,2022-03-28
CON_002004,C_04447,M1,33.49,1,2020-05-29
CON_002005,C_04015,M2,42.82,1,2021-04-01
CON_002006,C_01555,M2,23.02,1,2022-03-06
CON_002007,C_04643,M2,96.74,1,2022-08-04
CON_002008,C_01529,M2,22.33,1,2020-07-10
CON_002009,C_04454,F2,73.45,-1,2021-12-15
CON_002010,C_02849,M1,41.03,1,2022-08-12
CON_002011,C_02652,M2,40.56,1,2022-08-17
CON_002012,C_03838,M1,119.03,1,2022-12-31
CON_002013,C_02256,F2,94.46,1,2022-08-10
CON_002014,C_04905,F2,102.88,1,2020-08-11
CON_002015,C_04543,F1,75.06,1,2020-06-24
CON_002016,C_01314,F1,106.46,1,2021-01-04
CON_002017,C_00565,M1,82.78,1,2020-08-09
CON_002018,C_04352,F1,114.35,1,2022-03-23
CON_002019,C_01270,M2,44.54,1,2022-06-06
CON_002020,C_03682,M1,77.51,1,2021-02-12
CON_002021,C_02423,F2,87.46,1,2022-04-02
CON_002022,C_02158,F2,56.26,1,2021-11-04
CON_002023,C_04437,M2,107.37,1,2020-05-12
CON_002024,C_03008,F1,117.88,0,2021-10-11
CON_002025,C_03720,M1,66.85,0,2021-12-02
CON_002026,C_00006,M1,56.02,-1,2022-09-22
CON_002027,C_04145,M2,64.55,-1,2021-03-11
CON_002028,C_03106,F1,104.54,1,2022-09-02
CON_002029,C_01520,M1,82.77,-1,2020-08-22
CON_002030,C_00154,M2,19.7,0,2021-07-24
CON_002031,C_02983,M1,71.93,1,2022-07-19
CON_002032,C_01957,F2,16.82,1,2020-03-19
CON_002033,C_02628,M1,96.75,1,2023-01-21
CON_002034,C_00519,M1,49.47,0,2020-11-14
CON_002035,C_04416,M1,64.56,1,2022-08-20
CON_002036,C_03175,F1,98.86,0,2020-10-25
CON_002037,C_01556,F1,19.88,1,2021-03-13
CON_002038,C_04294,M2,31.65,1,2021-10-17
CON_002039,C_04076,F1,56.79,1,2023-03-09
CON_002040,C_04518,M1,39.14,-1,2020-03-05
CON_002041,C_01263,M1,50.48,1,2022-02-17
CON_002042,C_02320,F1,119.81,0,2020-05-07
CON_002043,C_02643,F1,101.67,1,2022-01-10
CON_002044,C_03358,M1,107.81,1,2022-05-30
CON_002045,C_02639,M1,113.39,1,2022-08-27
CON_002046,C_00905,F2,50.8,1,2021-03-13
CON_002047,C_00789,M2,46.19,1,2020-04-20
CON_002048,C_04287,F1,39.58,1,2021-03-09
CON_002049,C_00547,M2,102.16,1,2020-02-16
CON_002050,C_00359,M1,86.35,1,2022-05-16
CON_002051,C_01064,M2,39.8,0,2021-07-06
CON_002052,C_01464,F1,54.58,1,2021-05-31
CON_002053,C_00257,F1,68.2,1,2020-12-26
CON_002054,C_01656,M2,70.45,1,2020-06-20
CON_002055,C_00877,F1,108.32,0,2020-10-17
CON_002056,C_03977,F2,54.96,0,2020-05-21
CON_002057,C_01570,M1,110.4,1,2021-07-14
CON_002058,C_00809,M1,61.34,-1,2022-04-09
CON_002059,C_00261,F1,93.37,0,2020-06-16
CON_002060,C_04678,M1,112.68,1,2021-09-02
CON_002061,C_03184,F2,110.3,1,2022-07-13
CON_002062,C_04014,F1,20.98,1,2022-05-09
CON_002063,C_04308,F2,36.6,1,2022-12-10
CON_002064,C_04836,F2,65.08,1,2021-03-14
CON_002065,C_02097,M1,60.31,1,2021-06-15
CON_002066,C_00403,M1,82.29,1,2021-01-11
CON_002067,C_03002,M2,114.19,0,2020-04-20
CON_002068,C_01809,F2,26.8,1,2020-07-08
CON_002069,C_04964,M1,62.45,-1,2022-05-27
CON_002070,C_00581,F2,35.2,1,2021-12-01
CON_002071,C_00108,M2,108.88,1,2021-08-31
CON_002072,C_01710,F2,116.28,1,2020-12-02
CON_002073,C_04026,F1,65.26,1,2021-02-10
CON_002074,C_00656,M2,25.92,-1,2021-12-16
CON_002075,C_03835,M2,97.46,0,2022-05-08
CON_002076,C_00498,F2,88.2,1,2022-09-13
CON_002077,C_02957,F2,52.24,-1,2022-08-31
CON_002078,C_04572,M1,108.18,1,2023-01-01
CON_002079,C_03408,F1,117.46,1,2020-11-25
CON_002080,C_03024,M2,73.57,1,2022-06-13
CON_002081,C_00478,M2,74.4,1,2021-12-27
CON_002082,C_02178,M2,46.24,1,2023-03-14
CON_002083,C_04334,M1,76.37,1,2022-03-07
CON_002084,C_00334,F1,61.16,1,2020-01-21
CON_002085,C_00577,M2,46.73,1,2023-02-22
CON_002086,C_02490,M2,22.05,1,2021-02-10
CON_002087,C_00639,M1,41.53,-1,2020-06-08
CON_002088,C_01769,F2,35.77,1,2023-03-30
CON_002089,C_04256,M2,71.91,1,2020-10-23
CON_002090,C_00796,F1,78.18,1,2021-10-25
CON_002091,C_00830,F1,78.9,1,2021-10-10
CON_002092,C_01893,F1,55.76,1,2020-01-30
CON_002093,C_04356,F1,59.23,1,2020-11-04
CON_002094,C_03157,M1,102.6,0,2022-07-28
CON_002095,C_01553,M2,65.0,-1,2020-10-29
CON_002096,C_01583,M1,118.72,1,2022-10-19
CON_002097,C_04311,F1,61.16,1,2021-10-10
CON_002098,C_02038,F1,83.21,1,2020-08-20
CON_002099,C_04670,F1,20.29,1,2022-04-12
CON_002100,C_01466,M1,83.6,1,2021-06-22
CON_002101,C_04575,F1,104.4,1,2022-12-02
CON_002102,C_04573,M2,113.96,1,2020-01-08
CON_002103,C_03402,F1,119.72,1,2022-07-11
CON_002104,C_00865,M2,44.63,0,2020-09-14
CON_002105,C_04724,M2,75.41,1,2022-07-09
CON_002106,C_02933,F1,62.33,1,2023-03-30
CON_002107,C_03758,M1,74.2,1,2020-07-18
CON_002108,C_03499,F2,31.53,1,2020-03-15
CON_002109,C_00853,F2,104.9,1,2021-03-23
CON_002110,C_01367,M2,110.5,0,2021-01-19
CON_002111,C_01478,M1,62.21,1,2022-05-10
CON_002112,C_04506,F2,44.45,1,2023-01-23
CON_002113,C_03290,F1,29.79,1,2020-12-06
CON_002114,C_04135,F1,86.8,1,2022-02-12
CON_002115,C_02765,M2,47.78,1,2021-03-18
CON_002116,C_01296,M1,110.5,-1,2021-12-13
CON_002117,C_04374,M1,85.46,1,2021-03-05
CON_002118,C_04915,F2,82.8,1,2021-01-26
CON_002119,C_03630,F2,73.74,-1,2023-03-27
CON_002120,C_02887,F1,19.81,1,2020-01-30
CON_002121,C_02582,M2,112.85,1,2022-01-28
CON_002122,C_04507,M1,80.93,1,2022-01-15
CON_002123,C_02660,F2,119.38,1,2020-02-03
CON_002124,C_03046,F2,71.42,-1,2021-09-10
CON_002125,C_03378,M2,89.56,1,2021-09-20
CON_002126,C_03528,M2,20.9,0,2022-10-25
CON_002127,C_02650,F1,81.33,1,2020-09-12
CON_002128,C_04985,M2,95.29,0,2022-10-19
CON_002129,C_01972,F1,96.74,1,2022-07-22
CON_002130,C_04614,F1,95.86,-1,2022-04-27
CON_002131,C_04470,M2,38.76,-1,2022-04-20
CON_002132,C_01753,M2,117.42,1,2021-12-21
CON_002133,C_03073,M2,119.49,1,2021-12-22
CON_002134,C_04508,M2,22.94,1,2023-01-15
CON_002135,C_02082,M2,113.33,-1,2022-05-22
CON_002136,C_02950,F1,45.39,1,2022-12-07
CON_002137,C_03707,F2,87.37,1,2021-11-18
CON_002138,C_03666,M1,50.5,0,2020-08-20
CON_002139,C_03253,M1,116.61,1,2020-12-26
CON_002140,C_00002,F1,25.66,1,2022-07-28
CON_002141,C_00284,F1,67.26,0,2022-05-27
CON_002142,C_02331,F2,59.95,1,2022-02-03
CON_002143,C_04881,M2,49.23,1,2020-12-28
CON_002144,C_00134,F1,82.78,1,2023-02-06
CON_002145,C_04241,M1,28.76,1,2020-11-29
CON_002146,C_01107,M2,90.25,1,2023-01-16
CON_002147,C_02473,F1,117.96,1,2022-06-11
CON_002148,C_00054,M2,99.48,1,2022-02-20
CON_002149,C_02461,M1,105.3,1,2021-08-06
CON_002150,C_01818,M2,52.76,1,2022-06-14
CON_002151,C_01760,F1,49.11,1,2021-08-03
CON_002152,C_02580,F1,69.29,1,2020-07-22
CON_002153,C_00178,M1,19.8,1,2020-06-28
CON_002154,C_02261,F2,114.26,1,2020-07-31
CON_002155,C_04536,F2,30.1,1,2020-07-02
CON_002156,C_04189,M2,109.82,-1,2020-02-03
CON_002157,C_04558,F1,23.78,1,2022-04-22
CON_002158,C_04675,F1,101.38,1,2020-07-31
CON_002159,C_04683,M1,30.96,0,2022-10-13
CON_002160,C_01268,M1,19.0,-1,2023-01-20
CON_002161,C_00773,F1,90.55,1,2020-07-23
CON_002162,C_00310,M1,44.43,-1,2022-06-28
CON_002163,C_03772,F2,90.02,1,2022-10-27
CON_002164,C_02914,F2,73.28,1,2023-04-05
CON_002165,C_01279,M2,26.42,1,2020-03-07
CON_002166,C_01134,M1,112.87,1,2021-08-16
CON_002167,C_02171,M2,62.49,1,2022-05-11
CON_002168,C_03008,M1,92.12,1,2021-03-09
CON_002169,C_04770,M1,67.61,1,2021-04-01
CON_002170,C_02047,F2,78.46,1,2022-07-20
CON_002171,C_01909,F1,46.79,1,2023-02-03
CON_002172,C_02100,M1,36.04,1,2022-02-19
CON_002173,C_02461,M1,71.97,1,2020-08-22
CON_002174,C_00753,M1,61.22,-1,2021-02-04
CON_002175,C_04674,F1,55.96,1,2022-08-19
CON_002176,C_03276,M2,85.62,1,2020-09-11
CON_002177,C_04662,M2,87.5,1,2021-12-19
CON_002178,C_01782,M1,19.82,1,2022-08-08
CON_002179,C_00633,M1,50.57,1,2022-04-25
CON_002180,C_02660,M2,58.24,1,2022-03-21
CON_002181,C_03953,M2,25.17,1,2020-01-16
CON_002182,C_01417,F2,39.77,1,2022-02-06
CON_002183,C_04000,M1,20.42,1,2021-04-03
CON_002184,C_04721,M2,119.61,1,2022-11-05
CON_002185,C_00782,F2,92.34,0,2021-08-03
CON_002186,C_04877,F1,24.18,1,2021-07-02
CON_002187,C_02461,M1,17.13,1,2021-06-25
CON_002188,C_00307,M2,90.53,1,2021-09-21
CON_002189,C_04721,M1,61.12,-1,2022-04-29
CON_002190,C_03126,F2,97.61,1,2021-05-09
CON_002191,C_00643,M2,111.96,1,2020-01-09
CON_002192,C_00459,F1,77.93,1,2022-04-29
CON_002193,C_02740,F1,34.65,1,2020-03-07
CON_002194,C_02851,F2,97.13,-1,2020-02-01
CON_002195,C_03558,F1,115.36,-1,2020-02-23
CON_002196,C_03413,F1,75.92,1,2020-11-10
CON_002197,C_00988,F1,86.61,1,2022-02-05
CON_002198,C_01858,F1,50.43,1,2022-11-28
CON_002199,C_04935,F1,55.06,1,2021-10-12
CON_002200,C_00094,F1,92.14,-1,2021-11-17
CON_002201,C_03134,F1,112.42,1,2020-12-15
CON_002202,C_00444,M2,81.04,1,2023-03-17
CON_002203,C_02497,F1,97.93,1,2022-05-30
CON_002204,C_04296,M2,33.02,1,2021-05-10
CON_002205,C_00338,M1,37.26,-1,2023-02-12
CON_002206,C_02616,F2,70.86,1,2022-03-12
CON_002207,C_04424,F1,33.54,1,2021-01-29
CON_002208,C_04628,F2,81.67,1,2022-03-16
CON_002209,C_01226,F1,45.62,1,2020-04-15
CON_002210,C_02678,M2,98.11,-1,2023-03-29
CON_002211,C_04116,F1,99.85,-1,2022-05-28
CON_002212,C_01809,M1,63.7,-1,2020-09-20
CON_002213,C_01255,F2,33.99,1,2022-03-10
CON_002214,C_00414,F2,82.91,1,2020-12-21
CON_002215,C_03219,M1,119.24,1,2022-04-05
CON_002216,C_03651,M2,80.37,1,2021-10-13
CON_002217,C_04876,M2,18.76,1,2022-11-25
CON_002218,C_04713,M1,16.82,1,2020-11-20
CON_002219,C_04135,F2,48.64,1,2022-06-14
CON_002220,C_00738,F1,35.56,1,2021-04-18
CON_002221,C_01820,M2,100.37,1,2020-07-22
CON_002222,C_03539,F1,103.7,0,2020-09-15
CON_002223,C_02374,F2,42.15,-1,2022-10-29
CON_002224,C_03231,F1,49.19,1,2020-08-30
CON_002225,C_01213,M1,39.81,1,2023-03-27
CON_002226,C_01083,M2,110.38,-1,2022-03-13
CON_002227,C_02754,M2,67.78,1,2021-06-16
CON_002228,C_00677,M1,83.89,1,2023-02-06
CON_002229,C_03899,M1,58.63,1,2020-11-21
CON_002230,C_04682,M2,81.26,1,2021-10-22
CON_002231,C_00404,M2,55.51,1,2021-02-21
CON_002232,C_04491,M2,50.67,0,2020-07-09
CON_002233,C_03271,F2,81.62,1,2020-07-10
CON_002234,C_02151,F2,77.06,1,2020-02-22
CON_002235,C_00697,F2,45.82,1,2022-06-14
CON_002236,C_03265,F1,30.68,1,2020-01-24
CON_002237,C_04111,F2,53.7,1,2020-11-09
CON_002238,C_03560,M2,58.6,1,2020-02-26
CON_002239,C_01069,F2,81.01,1,2023-01-18
CON_002240,C_01105,M2,111.03,1,2020-06-10
CON_002241,C_03940,M1,18.8,1,2023-03-17
CON_002242,C_04582,F1,40.58,1,2022-02-22
CON_002243,C_01623,F1,35.34,1,2020-02-21
CON_002244,C_03997,M1,67.74,1,2020-09-24
CON_002245,C_03239,M2,60.12,1,2022-07-18
CON_002246,C_04681,F1,91.55,1,2022-01-03
CON_002247,C_01607,F2,40.45,-1,2021-01-17
CON_002248,C_04598,M2,77.42,-1,2021-05-05
CON_002249,C_04295,F1,107.81,1,2021-03-30
CON_002250,C_02018,M1,110.62,1,2021-08-31
CON_002251,C_01986,M2,115.67,1,2021-01-31
CON_002252,C_00587,F1,96.19,1,2023-01-01
CON_002253,C_02182,M1,110.13,1,2021-05-17
CON_002254,C_03524,M2,39.63,1,2022-02-13
CON_002255,C_02650,F2,35.75,1,2021-06-17
CON_002256,C_04719,M2,15.68,1,2020-04-15
CON_002257,C_00734,F2,89.22,1,2021-07-17
CON_002258,C_00922,M2,113.43,1,2020-06-18
CON_002259,C_03389,M1,34.63,1,2020-10-21
CON_002260,C_03470,F2,81.88,1,2020-02-17
CON_002261,C_02993,F2,93.38,1,2023-04-01
CON_002262,C_02854,M2,112.4,-1,2020-07-30
CON_002263,C_01561,F1,82.92,1,2020-08-15
CON_002264,C_02628,F2,116.88,-1,2022-07-29
CON_002265,C_02823,M2,51.19,1,2020-09-08
CON_002266,C_04866,M1,51.74,1,2020-08-07
CON_002267,C_00199,M2,72.02,1,2020-10-17
CON_002268,C_02498,M2,55.27,1,2021-08-01
CON_002269,C_01387,F2,15.15,1,2021-06-20
CON_002270,C_02865,F1,91.84,0,2021-01-04
CON_002271,C_03623,M1,93.93,1,2020-07-09
CON_002272,C_01195,F2,93.43,1,2020-06-07
CON_002273,C_03609,F2,51.23,1,2022-10-09
CON_002274,C_00368,F2,69.84,0,2022-01-10
CON_002275,C_01913,M1,52.8,1,2021-03-01
CON_002276,C_01636,F1,16.68,1,2022-03-11
CON_002277,C_03063,M1,74.06,1,2020-07-25
CON_002278,C_01278,M1,27.99,1,2022-10-02
CON_002279,C_00703,F1,23.4,1,2020-02-14
CON_002280,C_00921,M1,94.33,1,2022-04-27
CON_002281,C_00447,M2,16.0,1,2020-05-30
CON_002282,C_01992,M1,115.7,1,2022-09-23
CON_002283,C_01210,F2,69.1,1,2020-06-05
CON_002284,C_02357,M1,118.22,0,2021-03-06
CON_002285,C_00113,F2,21.09,1,2022-05-09
CON_002286,C_02813,M1,76.27,1,2022-02-07
CON_002287,C_00912,F2,51.68,1,2021-10-04
CON_002288,C_02500,F2,103.57,1,2022-07-12
CON_002289,C_03687,F2,52.93,1,2020-11-25
CON_002290,C_03860,F1,42.35,1,2021-01-03
CON_002291,C_00187,M1,105.04,1,2021-09-03
CON_002292,C_02719,M1,54.34,-1,2020-01-21
CON_002293,C_01713,M2,16.77,1,2020-12-31
CON_002294,C_04408,M2,55.98,-1,2023-03-07
CON_002295,C_01736,M2,83.72,1,2020-03-05
CON_002296,C_01670,M1,41.71,1,2020-08-28
CON_002297,C_04477,F1,60.36,1,2021-12-03
CON_002298,C_04287,F2,20.96,1,2021-12-11
CON_002299,C_02119,M1,76.75,1,2022-09-18
CON_002300,C_04496,F1,94.41,1,2023-01-24
CON_002301,C_03957,F1,58.4,1,2020-01-11
CON_002302,C_01158,M1,59.12,1,2020-11-20
CON_002303,C_00151,F2,24.27,1,2022-12-04
CON_002304,C_03086,F1,36.2,1,2021-06-05
CON_002305,C_04776,M1,31.24,1,2020-09-06
CON_002306,C_04316,F2,65.58,1,2021-01-29
CON_002307,C_00357,M2,70.57,-1,2020-03-01
CON_002308,C_02093,F1,114.64,1,2023-01-02
CON_002309,C_01396,F1,22.69,1,2020-02-17
CON_002310,C_00493,M1,77.99,1,2022-11-26
CON_002311,C_02327,M1,70.28,-1,2022-11-14
CON_002312,C_01645,F2,69.2,1,2020-11-08
CON_002313,C_02223,M2,106.68,1,2021-03-18
CON_002314,C_00435,M2,36.58,1,2022-01-17
CON_002315,C_03809,M1,19.28,1,2020-08-23
CON_002316,C_00069,M1,85.59,1,2021-03-20
CON_002317,C_00546,F2,51.24,0,2020-03-01
CON_002318,C_03184,M1,16.85,1,2021-11-01
CON_002319,C_02223,F2,41.39,-1,2020-10-10
CON_002320,C_02951,F2,47.48,1,2021-03-26
CON_002321,C_00884,M2,79.77,-1,2020-06-19
CON_002322,C_00157,F2,33.12,0,2020-09-16
CON_002323,C_02397,M2,58.37,1,2021-07-02
CON_002324,C_03167,M2,65.66,1,2021-07-14
CON_002325,C_01894,M2,63.22,1,2022-09-13
CON_002326,C_03119,M1,117.26,1,2021-02-12
CON_002327,C_04166,M2,19.78,1,2020-07-07
CON_002328,C_00816,F2,114.85,1,2021-12-14
CON_002329,C_02585,M1,76.1,1,2023-02-03
CON_002330,C_03971,F2,98.55,1,2021-08-25
CON_002331,C_04892,M1,60.19,0,2022-08-14
CON_002332,C_04355,F2,62.65,1,2022-10-12
CON_002333,C_00722,F1,107.33,1,2022-06-12
CON_002334,C_01528,F1,109.07,1,2022-11-15
CON_002335,C_01630,F1,40.06,1,2022-03-30
CON_002336,C_04102,F2,35.92,1,2021-01-30
CON_002337,C_03752,M1,67.1,1,2021-05-27
CON_002338,C_04594,M2,109.53,1,2020-12-20
CON_002339,C_00177,M2,48.85,1,2021-02-09
CON_002340,C_00326,F2,83.46,1,2021-07-29
CON_002341,C_02027,F2,89.36,0,2022-03-15
CON_002342,C_04337,F2,96.76,1,2020-07-29
CON_002343,C_02498,F2,74.21,1,2023-04-10
CON_002344,C_02733,M2,57.26,1,2021-09-30
CON_002345,C_04014,M1,116.54,1,2020-12-05
CON_002346,C_03223,M2,79.19,-1,2021-02-25
CON_002347,C_01287,F2,91.5,1,2022-09-26
CON_002348,C_00151,F1,51.22,1,2022-06-06
CON_002349,C_02841,M2,85.34,1,2022-07-02
CON_002350,C_02883,F1,42.07,0,2022-05-17
CON_002351,C_02912,F1,40.74,1,2021-07-10
CON_002352,C_02477,F2,90.05,1,2021-10-14
CON_002353,C_01935,M2,69.75,1,2020-08-08
CON_002354,C_04107,M1,86.74,1,2022-02-23
CON_002355,C_02260,M2,43.29,1,2022-05-29
CON_002356,C_00508,M1,77.87,-1,2021-02-13
CON_002357,C_02111,M1,61.61,1,2023-03-07
CON_002358,C_03172,F2,77.68,1,2021-12-23
CON_002359,C_00242,M1,45.54,1,2022-02-04
CON_002360,C_04547,M2,90.12,0,2020-05-11
CON_002361,C_02296,M2,99.62,1,2022-07-09
CON_002362,C_01848,F1,42.29,1,2020-12-08
CON_002363,C_01243,M1,46.57,1,2020-03-10
CON_002364,C_02800,F2,84.42,1,2022-11-13
CON_002365,C_03219,F2,88.04,1,2021-06-02
CON_002366,C_01125,M2,88.93,1,2022-04-19
CON_002367,C_00720,M1,86.68,1,2021-08-24
CON_002368,C_03132,F2,56.24,0,2022-12-22
CON_002369,C_04266,M1,56.46,1,2021-12-22
CON_002370,C_01864,M1,41.76,0,2022-03-26
CON_002371,C_03419,F1,31.47,1,2020-03-02
CON_002372,C_01970,F2,87.72,1,2020-08-22
CON_002373,C_04694,F1,24.78,1,2021-01-03
CON_002374,C_01252,F2,113.47,1,2021-10-22
CON_002375,C_03494,M1,101.8,-1,2022-05-29
CON_002376,C_02560,F2,105.04,1,2021-01-15
CON_002377,C_04960,M2,110.2,1,2022-01-02
CON_002378,C_02698,M1,57.9,1,2021-05-17
CON_002379,C_03680,F2,103.9,1,2020-05-28
CON_002380,C_04442,F1,31.6,0,2021-03-16
CON_002381,C_01080,F1,17.27,1,2022-01-31
CON_002382,C_01694,M1,97.41,-1,2022-01-31
CON_002383,C_01136,F1,22.85,1,2020-10-24
CON_002384,C_04760,M1,118.8,1,2021-10-05
CON_002385,C_04435,M1,85.85,-1,2020-09-07
CON_002386,C_01658,M1,94.11,1,2020-01-20
CON_002387,C_01132,F2,40.81,1,2021-10-14
CON_002388,C_02532,M1,85.76,-1,2020-01-23
CON_002389,C_04292,F1,19.54,1,2021-11-04
CON_002390,C_01108,M2,102.97,1,2021-03-13
CON_002391,C_03524,F2,32.81,1,2022-08-11
CON_002392,C_01190,F1,88.22,1,2023-03-08
CON_002393,C_04628,M1,38.57,0,2021-10-20
CON_002394,C_01295,M1,22.19,-1,2021-04-21
CON_002395,C_02601,M2,65.56,1,2023-02-24
CON_002396,C_00556,F1,32.78,1,2020-05-15
CON_002397,C_04566,F2,91.59,-1,2022-02-28
CON_002398,C_04367,F1,39.94,1,2021-08-03
CON_002399,C_00970,M1,50.96,1,2021-03-10
CON_002400,C_01509,F2,74.58,1,2022-12-15
CON_002401,C_02602,M1,44.92,-1,2021-03-21
CON_002402,C_01193,M1,54.69,-1,2020-07-29
CON_002403,C_00242,F1,100.64,1,2023-02-22
CON_002404,C_02611,M2,33.82,0,2021-07-23
CON_002405,C_03392,M1,23.63,1,2020-06-02
CON_002406,C_03369,F1,49.48,1,2023-03-21
CON_002407,C_02486,F2,59.56,-1,2022-05-13
CON_002408,C_03630,M2,71.98,1,2022-06-10
CON_002409,C_02243,M1,54.1,1,2021-10-12
CON_002410,C_01245,M1,97.94,1,2021-10-17
CON_002411,C_01540,F2,19.13,1,2021-02-09
CON_002412,C_00875,F1,60.34,1,2021-02-07
CON_002413,C_01078,M1,55.14,1,2020-04-11
CON_002414,C_01514,F2,83.0,-1,2022-10-08
CON_002415,C_00215,M1,116.46,-1,2022-10-18
CON_002416,C_02187,F1,68.59,1,2020-04-05
CON_002417,C_04962,M2,118.62,1,2021-07-16
CON_002418,C_04646,F1,46.74,1,2022-05-12
CON_002419,C_01892,F1,18.24,1,2020-09-01
CON_002420,C_04886,F1,32.39,1,2020-09-11
CON_002421,C_01903,F2,56.49,1,2022-07-16
CON_002422,C_01892,M1,48.22,1,2020-12-16
CON_002423,C_00214,M2,25.19,1,2021-10-31
CON_002424,C_02944,F2,60.43,1,2022-02-23
CON_002425,C_00652,F1,50.5,1,2021-04-29
CON_002426,C_03905,M2,27.88,1,2023-03-26
CON_002427,C_01099,F1,46.09,1,2020-02-13
CON_002428,C_04116,F1,108.08,1,2021-08-06
CON_002429,C_04954,F1,46.72,1,2020-02-06
CON_002430,C_03841,M2,89.97,1,2023-03-25
CON_002431,C_03064,M1,79.26,1,2020-01-10
CON_002432,C_01508,F1,59.85,1,2022-08-03
CON_002433,C_03175,M1,40.1,1,2021-08-05
CON_002434,C_04026,M2,53.75,1,2020-09-25
CON_002435,C_03882,M2,77.17,1,2022-04-04
CON_002436,C_01127,F1,51.83,-1,2020-03-16
CON_002437,C_01342,M1,37.56,1,2022-12-28
CON_002438,C_01584,M1,27.23,1,2022-12-16
CON_002439,C_01854,F1,107.38,-1,2020-03-21
CON_002440,C_00265,F2,61.23,1,2021-11-21
CON_002441,C_03348,F2,80.65,1,2020-02-03
CON_002442,C_00123,M2,66.49,1,2020-05-22
CON_002443,C_02211,M2,106.62,1,2022-08-20
CON_002444,C_03384,F2,72.43,1,2020-07-13
CON_002445,C_01824,F2,65.48,1,2022-04-30
CON_002446,C_01662,F2,112.08,1,2021-09-08
CON_002447,C_01676,F1,90.57,-1,2021-07-16
CON_002448,C_00542,F1,26.71,1,2021-10-11
CON_002449,C_01451,F1,33.66,1,2021-12-09
CON_002450,C_03599,F1,97.65,1,2022-03-30
CON_002451,C_04014,F1,102.76,1,2020-06-12
CON_002452,C_02662,F1,72.25,0,2023-02-13
CON_002453,C_03749,M2,73.22,1,2021-10-03
CON_002454,C_02022,M1,81.35,1,2022-10-08
CON_002455,C_03503,M2,61.11,1,2020-04-06
CON_002456,C_03317,M1,86.42,1,2022-03-16
CON_002457,C_00343,M2,26.39,1,2021-09-03
CON_002458,C_04981,M2,115.93,-1,2022-07-19
CON_002459,C_03117,F1,93.77,1,2022-10-07
CON_002460,C_02564,F1,81.27,1,2020-09-05
CON_002461,C_03229,M1,48.21,1,2022-02-04
CON_002462,C_04686,M1,31.9,-1,2020-07-29
CON_002463,C_04865,F1,57.98,-1,2020-02-29
CON_002464,C_04393,M2,84.47,1,2021-04-03
CON_002465,C_04303,M1,81.54,1,2020-04-07
CON_002466,C_00316,F2,55.18,1,2020-01-22
CON_002467,C_04266,F2,79.4,1,2020-10-11
CON_002468,C_00896,F2,100.44,1,2020-08-03
CON_002469,C_03700,M1,17.76,1,2021-10-23
CON_002470,C_03743,F1,62.32,1,2022-06-11
CON_002471,C_00348,F1,94.65,1,2021-04-08
CON_002472,C_02013,F1,72.35,1,2020-12-14
CON_002473,C_04250,M1,83.4,1,2020-06-29
CON_002474,C_04407,M1,69.25,1,2021-01-26
CON_002475,C_03241,F2,119.15,1,2022-01-25
